Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CabinNumber,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,CryoSleep_0,CryoSleep_1,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_0,VIP_1,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_nan,Side_P,Side_S,Side_nan
0.7907830188634539,-0.3403126184431529,-0.07589562851366767,-0.30987720608130137,-0.27045465178768274,1.254262095791299,-1.129715409443591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4424164831293922,-0.3403126184431529,-0.2824675388191291,-0.1968855010455626,-0.27045465178768274,0.536174869174349,1.858577615083511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11496997404510668,1.4740018524019805,-0.2562559973302186,-0.30805475922588627,-0.27045465178768274,-0.26761372242829234,-0.8449303039729925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.999802940303891,0.847050478613605,-0.2824675388191291,0.38994238639811307,-0.16537898869492973,-0.26761372242829234,-0.09005471618448833,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2994161955409167,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,,-0.8449303039729925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4387628098345415,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.7083894999802398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.46333650977916846,-0.3403126184431529,-0.006622268864404164,-0.30987720608130137,-0.27045465178768274,0.06436630193733282,-0.6147615200994951,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09404994739533039,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.9424594496821016,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.32398989548554374,-0.3403126184431529,0.37219691408246924,-0.30805475922588627,-0.27045465178768274,-0.26761372242829234,1.398240047336516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5330098169259808,-0.319611393836933,-0.26187275622069944,-0.30987720608130137,-0.2678277602103639,0.15367614544873742,-0.9092995401410044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8813763526600427,-0.3403126184431529,,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,0.7623500173131249,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.951049659806855,3.073910782682693,-0.2824675388191291,1.7713571028027904,-0.2695790212619098,-0.25859252611400907,-0.796165731118438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09404994739533039,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,0.419047424417061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02437664024851803,-0.3403126184431529,7.557903787970938,-0.30987720608130137,-0.2678277602103639,4.294405253704769,-0.5601451985023941,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5120897902762045,-0.3403126184431529,-0.27185810535933197,0.06190195242338753,0.21902281211939162,-0.26490736353400735,1.7025309819489363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.32398989548554374,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,1.665469906579475,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.46333650977916846,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.6908342537526002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6723564312196055,-0.3255260294387101,-0.26748951511118024,-0.30987720608130137,-0.27045465178768274,0.2420838693287137,1.677173404064568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6026831240727932,-0.3403126184431529,-0.2805952858556355,-0.30987720608130137,0.8424717464697261,2.1049609082282137,-0.774709319062434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.999802940303891,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.5328370377038435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.742029738366418,-0.30778212263337873,-0.2824675388191291,0.9312091024564102,-0.27045465178768274,-0.266711602796864,1.4626092835045281,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.32398989548554374,-0.3403126184431529,-0.2824675388191291,-0.27889560953924397,-0.27045465178768274,0.4477671452943728,-0.3007176709161639,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6723564312196055,-0.3403126184431529,-0.2824675388191291,0.9640131458538826,-0.2546933023237698,-0.19003143412545603,0.6492162082905584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.32398989548554374,-0.3403126184431529,-0.2824675388191291,,-0.27045465178768274,-0.26761372242829234,0.9788647207873471,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6723564312196055,-0.3403126184431529,0.06764376535417563,-0.29165273752715,-0.27045465178768274,-0.12237246176833133,-0.8351773894020816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.37274317598257983,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,,-0.26761372242829234,-0.8527326356297212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.46333650977916846,0.9697791673504804,-0.24814290115507961,-0.30987720608130137,-0.27045465178768274,,0.4580590827007046,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5120897902762045,0.44337659879231633,2.8910012343025366,-0.30805475922588627,-0.14261259502483326,0.5190345961772107,-1.0965554999024938,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.32398989548554374,-0.32700468833915436,0.19745330415639914,-0.2934751843825651,-0.27045465178768274,-0.26761372242829234,-0.14857220360995377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5120897902762045,-0.3373553006422643,0.5269698257312742,-0.30987720608130137,-0.266952129684591,-0.26761372242829234,-1.077049670760672,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.32398989548554374,0.7110138597727312,-0.2824675388191291,-0.30987720608130137,-0.21879245076707918,-0.21619290343687758,-0.5894039422151267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8117030455132302,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.9307559521970085,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18464328119191906,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.591354525129309,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37274317598257983,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,1.1563677659779255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.0449025475060765,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.9600146959097412,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.02437664024851803,-0.31073944043426727,,3.1564167129182983,-0.27045465178768274,-0.26490736353400735,0.6375127108054653,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3030698688357675,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,0.011375595352985098,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6723564312196055,-0.3403126184431529,-0.2824675388191291,0.9968171892513551,-0.2695790212619098,-0.26761372242829234,-0.010080816703018896,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0207229669536673,-0.3403126184431529,-0.17886954150581613,0.7890582477340291,-0.2695790212619098,-0.26761372242829234,0.333221776193045,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3030698688357675,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,0.11085532397627634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8813763526600427,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.8975960426559114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8117030455132302,-0.31369675823515586,-0.27622669560748375,-0.17683858563599605,-0.27045465178768274,0.678709770940025,1.2285393338026662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0207229669536673,0.02343747106614035,-0.2824675388191291,3.6138508736274986,-0.27045465178768274,-0.26761372242829234,-0.8039680627751667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9301296331570786,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.8975960426559114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6026831240727932,-0.02535827264852094,-0.2824675388191291,,-0.27045465178768274,0.25922414232585195,-0.6303661834129526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4424164831293922,0.1313795707985729,-0.2824675388191291,11.22803383555196,-0.2634496075814992,-0.26761372242829234,2.049734740673365,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.9961492670090404,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.25780484680415594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2784961688911405,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.10175821366958142,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8813763526600427,-0.3403126184431529,0.0033630802742284126,1.0113967640946764,-0.27045465178768274,-0.26761372242829234,0.9866670524440758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11496997404510668,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.8956454597417293,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8358826260656393,-0.3403126184431529,-0.21881093806034643,-0.30987720608130137,-0.027029365622804967,4.561432664607555,-0.86053496728645,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09404994739533039,0.5527973574251931,-0.2824675388191291,-0.2187548633105443,-0.14173696449906031,-0.2658094831654357,2.258447112490858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6026831240727932,0.38275158387410074,-0.20383291435239756,0.8984050590589376,-0.08306971927227323,-0.26761372242829234,1.0666409519255453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6268627046252022,-0.3403126184431529,0.23989103799558759,-0.30805475922588627,-0.26870339073613686,-0.26039676537686574,0.40149217818942134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0207229669536673,2.228117891628564,-0.2824675388191291,0.30246493733818625,-0.27045465178768274,-0.26761372242829234,-0.017883148359747622,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.742029738366418,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,,0.9359518966753391,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5084361169813538,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,1.4762633639038032,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.18464328119191906,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.9561135300813769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7211097117166416,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,,0.1147564898046407,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.742029738366418,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.37874098748345114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3030698688357675,0.33543449905988376,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,0.13382951355731418,1.1485654343211968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7211097117166416,-0.3255260294387101,-0.15827475890738643,-0.30987720608130137,5.172464696416922,-0.1764996396540311,-0.7591046557489766,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2333965616889551,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-1.000976937107567,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.32398989548554374,-0.09633389986984646,-0.2824675388191291,1.4779431590809526,-0.26870339073613686,-0.26761372242829234,0.0016226807820741923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.04529666689829433,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,-0.8137209773460776,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.6719623118273876,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,1.2616992433437633,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5330098169259808,-0.3403126184431529,-0.2824675388191291,-0.30987720608130137,-0.27045465178768274,-0.26761372242829234,0.8111145901676794,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
